# x rho vel Tmat Trad Frad/c
8.419981959497764221e-03 1.081452707946088498e+00 2.774046408092727400e+00 1.967827381672458520e+00 2.355848757964042139e+00 -1.390958016422976762e+01
8.424268132682837321e-03 1.081737959057479825e+00 2.773314900231388158e+00 1.970684329815465929e+00 2.357823554172300717e+00 -1.394886638783325239e+01
8.428556360814127082e-03 1.082024058620198126e+00 2.772581603985417420e+00 1.973546470666713404e+00 2.359799886348304732e+00 -1.398821147556647304e+01
8.432846694192063994e-03 1.082311010003984553e+00 2.771846513867539219e+00 1.976413812480108723e+00 2.361777769167834773e+00 -1.402761544931371951e+01
8.437139184175884363e-03 1.082598816595971014e+00 2.771109624369382907e+00 1.979286363496900680e+00 2.363757220549380200e+00 -1.406707833044286815e+01
8.441433897742928530e-03 1.082887481810394403e+00 2.770370929936816662e+00 1.982164131910172378e+00 2.365738309886038504e+00 -1.410660014315054411e+01
8.445730875287207548e-03 1.083177009060756868e+00 2.769630425041385013e+00 1.985047125966745707e+00 2.367721017429273100e+00 -1.414618090469972778e+01
8.450030168557784785e-03 1.083467401785052520e+00 2.768888104115905247e+00 1.987935353875077027e+00 2.369705360977702124e+00 -1.418582063418871009e+01
8.454331829400427503e-03 1.083758663438399328e+00 2.768143961573525491e+00 1.990828823832252903e+00 2.371691358161711172e+00 -1.422551934993253298e+01
8.458635909755865198e-03 1.084050797493129714e+00 2.767397991807678981e+00 1.993727544023732978e+00 2.373679026390515645e+00 -1.426527706945094387e+01
8.462942461657968138e-03 1.084343807438885143e+00 2.766650189192032094e+00 1.996631522623095290e+00 2.375668382804498879e+00 -1.430509380945665399e+01
8.467251537231991823e-03 1.084637696782706939e+00 2.765900548080444388e+00 1.999540767791780915e+00 2.377659444212718576e+00 -1.434496958584243309e+01
8.471563188692765936e-03 1.084932469049129766e+00 2.765149062806921076e+00 2.002455287678835738e+00 2.379652227049564139e+00 -1.438490441366979589e+01
8.475877468342938800e-03 1.085228127780273777e+00 2.764395727685571291e+00 2.005375090420658424e+00 2.381646747301612521e+00 -1.442489830715478938e+01
8.480194446415031603e-03 1.085524676541401501e+00 2.763640536996656127e+00 2.008300184120521692e+00 2.383643047214709654e+00 -1.446495128154647247e+01
8.484514181141907321e-03 1.085822118911824008e+00 2.762883485009960172e+00 2.011230576882231169e+00 2.385641149989315757e+00 -1.450506334992853397e+01
8.488836717852258143e-03 1.086120458484740148e+00 2.762124565985375479e+00 2.014166276810891443e+00 2.387641058740484379e+00 -1.454523452312450083e+01
8.493162112488258572e-03 1.086419698874527828e+00 2.761363774154535378e+00 2.017107291985999140e+00 2.389642791653097120e+00 -1.458546481217344848e+01
8.497490421429500576e-03 1.086719843713719547e+00 2.760601103728723693e+00 2.020053630472716577e+00 2.391646366602464990e+00 -1.462575422723676155e+01
8.501821701507998943e-03 1.087020896653095869e+00 2.759836548898837449e+00 2.023005300321598643e+00 2.393651801068367835e+00 -1.466610277758238112e+01
8.506156010023182765e-03 1.087322861361786241e+00 2.759070103835337573e+00 2.025962309568314801e+00 2.395659112099544963e+00 -1.470651047157366342e+01
8.510493404756918137e-03 1.087625741527363799e+00 2.758301762688211145e+00 2.028924666233376861e+00 2.397668316232830943e+00 -1.474697731665392375e+01
8.514833943988489237e-03 1.087929540855942623e+00 2.757531519586931434e+00 2.031892378321862314e+00 2.399679429431386790e+00 -1.478750331933279050e+01
8.519177684987321378e-03 1.088234263073420527e+00 2.756759368637520247e+00 2.034865453818862857e+00 2.401692472482503948e+00 -1.482808848556439862e+01
8.523524670234863473e-03 1.088539911935924920e+00 2.755985303896316907e+00 2.037843900650432083e+00 2.403707520130947461e+00 -1.486873282427752763e+01
8.527874969375267081e-03 1.088846491198393496e+00 2.755209319449773986e+00 2.040827726801199837e+00 2.405724550577547305e+00 -1.490943633655038170e+01
8.532228641019727958e-03 1.089154004643411167e+00 2.754431409341601356e+00 2.043816940206681032e+00 2.407743582829339868e+00 -1.495019902545891810e+01
8.536585744150575542e-03 1.089462456072734842e+00 2.753651567594463057e+00 2.046811548785017365e+00 2.409764635563674595e+00 -1.499102089311752373e+01
8.540946338126723450e-03 1.089771849307398233e+00 2.752869788209928892e+00 2.049811560436675784e+00 2.411787727065460629e+00 -1.503190194066452179e+01
8.545310482689119982e-03 1.090082188187814660e+00 2.752086065168434459e+00 2.052816983044147392e+00 2.413812875170495253e+00 -1.507284216824861645e+01
8.549678237966188213e-03 1.090393476573880971e+00 2.751300392429238073e+00 2.055827824471644583e+00 2.415840097187094138e+00 -1.511384157501253256e+01
8.554049664479290369e-03 1.090705718345081454e+00 2.750512763930379467e+00 2.058844092564800832e+00 2.417869409840993189e+00 -1.515490015907957400e+01
8.558424823148164454e-03 1.091018917400591759e+00 2.749723173588642489e+00 2.061865795150367386e+00 2.419900829196029779e+00 -1.519601791753715148e+01
8.562803774383632646e-03 1.091333077668937390e+00 2.748931615275449936e+00 2.064892939999756649e+00 2.421934414948782255e+00 -1.523719484966732907e+01
8.567186579696963247e-03 1.091648203091271752e+00 2.748138082859256759e+00 2.067925534892275152e+00 2.423970191821022802e+00 -1.527843095120426398e+01
8.571573301563569988e-03 1.091964297623001956e+00 2.747342570201633638e+00 2.070963587609207845e+00 2.426008156983388897e+00 -1.531972621484571384e+01
8.575964002388724791e-03 1.092281365244774705e+00 2.746545071129832039e+00 2.074007105892326841e+00 2.428048330448342007e+00 -1.536108063393174739e+01
8.580358744985775929e-03 1.092599409957621059e+00 2.745745579449252904e+00 2.077056097462322004e+00 2.430090731888379985e+00 -1.540249420074120401e+01
8.584757592580800553e-03 1.092918435783071240e+00 2.744944088943392480e+00 2.080110570018463445e+00 2.432135380588139384e+00 -1.544396690647777248e+01
8.589160608817229467e-03 1.093238446763264315e+00 2.744140593373804116e+00 2.083170531238268897e+00 2.434182295362885551e+00 -1.548549874125282066e+01
8.593567857760489245e-03 1.093559446961060999e+00 2.743335086480052087e+00 2.086235988777171535e+00 2.436231494505994188e+00 -1.552708969407128770e+01
8.597979403902644355e-03 1.093881440460154675e+00 2.742527561979672512e+00 2.089306950268182916e+00 2.438282995705652656e+00 -1.556873975281390621e+01
8.602395311984900247e-03 1.094204431366956332e+00 2.741718013563691603e+00 2.092383423314779556e+00 2.440336824008928041e+00 -1.561044890481909775e+01
8.606815645805168322e-03 1.094528423822340057e+00 2.740906434867468988e+00 2.095465415445986412e+00 2.442393064138209002e+00 -1.565221714077433823e+01
8.611240472079591604e-03 1.094853421964206319e+00 2.740092819564734494e+00 2.098552934259680480e+00 2.444451690540156985e+00 -1.569404444206066884e+01
8.615669856879172930e-03 1.095179429962358064e+00 2.739277161280423201e+00 2.101645987289377793e+00 2.446512724887855761e+00 -1.573593079244450799e+01
8.620103866705390236e-03 1.095506452008169207e+00 2.738459453616826966e+00 2.104744582043784895e+00 2.448576188580709356e+00 -1.577787617454044877e+01
8.624542568493912334e-03 1.095834492314706088e+00 2.737639690153545580e+00 2.107848726006432027e+00 2.450642102681627854e+00 -1.581988056979482948e+01
8.628986029618325101e-03 1.096163555116846711e+00 2.736817864447438353e+00 2.110958426635303642e+00 2.452710487854182553e+00 -1.586194395846998439e+01
8.633434317893850726e-03 1.096493644671400203e+00 2.735993970032582379e+00 2.114073691362469809e+00 2.454781364291104051e+00 -1.590406631962705752e+01
8.637887501581060015e-03 1.096824765257227829e+00 2.735168000420229895e+00 2.117194527593721176e+00 2.456854751638863466e+00 -1.594624763110826926e+01
8.642345649389598580e-03 1.097156921175362232e+00 2.734339949098766986e+00 2.120320942708197709e+00 2.458930668934011798e+00 -1.598848786952091849e+01
8.646808831484458294e-03 1.097490116759658907e+00 2.733509809507446153e+00 2.123452944017271804e+00 2.461009180860433077e+00 -1.603078701372775328e+01
8.651277117652926216e-03 1.097824356357583353e+00 2.732677575084552224e+00 2.126590538838839972e+00 2.463090312175804986e+00 -1.607314503837457664e+01
8.655750577656324066e-03 1.098159644334030238e+00 2.731843239258100020e+00 2.129733734482806895e+00 2.465174064365291073e+00 -1.611556191511686720e+01
8.660229282209322074e-03 1.098495985081685111e+00 2.731006795420301447e+00 2.132882538211064105e+00 2.467260460562990421e+00 -1.615803761601242527e+01
8.664713302512771012e-03 1.098833383016191600e+00 2.730168236939880533e+00 2.136036957256261193e+00 2.469349523593130868e+00 -1.620057211184916213e+01
8.669202710258254105e-03 1.099171842576279978e+00 2.729327557162025020e+00 2.139196998821405682e+00 2.471441275895702283e+00 -1.624316537212691713e+01
8.673697577632690989e-03 1.099511368223895058e+00 2.728484749408344179e+00 2.142362670079457132e+00 2.473535739465483552e+00 -1.628581736504067834e+01
8.678197977322893095e-03 1.099851964444325203e+00 2.727639806976823955e+00 2.145533978172926570e+00 2.475632935770595733e+00 -1.632852805746150082e+01
8.682703982520146788e-03 1.100193635746331111e+00 2.726792723141785668e+00 2.148710930213473258e+00 2.477732885680655084e+00 -1.637129741491840207e+01
8.687215667298913910e-03 1.100536386664546784e+00 2.725943491148218101e+00 2.151893533272608572e+00 2.479835619131254276e+00 -1.641412540232888873e+01
8.691733108451711251e-03 1.100880221770707434e+00 2.725092104184285713e+00 2.155081794337795564e+00 2.481941222382203716e+00 -1.645701198763699935e+01
8.696256379180781690e-03 1.101225145635421621e+00 2.724238555476282464e+00 2.158275720462080827e+00 2.484049673515062562e+00 -1.649995712913261414e+01
8.700785555039699040e-03 1.101571162864402931e+00 2.723382838199153611e+00 2.161475318622590791e+00 2.486160997419085916e+00 -1.654296078735726638e+01
8.705320712142529740e-03 1.101918278087673064e+00 2.722524945503542959e+00 2.164680595762795701e+00 2.488275218679449008e+00 -1.658602292147075374e+01
8.709861927170011939e-03 1.102266495959698611e+00 2.721664870515747570e+00 2.167891558792073958e+00 2.490392361512068220e+00 -1.662914348923354524e+01
8.714409277375686005e-03 1.102615821159529830e+00 2.720802606337670682e+00 2.171108214585268925e+00 2.492512449694960441e+00 -1.667232244698796606e+01
8.718962840592045863e-03 1.102966258390937426e+00 2.719938146046779970e+00 2.174330569982248829e+00 2.494635506483859455e+00 -1.671555974963773039e+01
8.723522695236683375e-03 1.103317812382550667e+00 2.719071482696064024e+00 2.177558631787469334e+00 2.496761554537457961e+00 -1.675885535062878517e+01
8.728088920318425800e-03 1.103670487887994822e+00 2.718202609313997264e+00 2.180792406769529901e+00 2.498890615834453044e+00 -1.680220920192882872e+01
8.732661597022800190e-03 1.104024289698808836e+00 2.717331518873046026e+00 2.184031901610172799e+00 2.501022764857121938e+00 -1.684562125818037259e+01
8.737240805714812861e-03 1.104379222620234247e+00 2.716458204349628591e+00 2.187277122999998547e+00 2.503158026532337654e+00 -1.688909146871287348e+01
8.741826626775006312e-03 1.104735291478120107e+00 2.715582658707356600e+00 2.190528077611455515e+00 2.505296404882814798e+00 -1.693261977974743715e+01
8.746419141898680374e-03 1.105092501129516069e+00 2.714704874871286311e+00 2.193784772057000509e+00 2.507437926423508934e+00 -1.697620613778663667e+01
8.751018433431101071e-03 1.105450856457374842e+00 2.713824845741279024e+00 2.197047212910137493e+00 2.509582617325583520e+00 -1.701985048781419962e+01
8.755624584374952987e-03 1.105810362370698741e+00 2.712942564191956230e+00 2.200315406704939303e+00 2.511730503338963416e+00 -1.706355277327456221e+01
8.760237678397784708e-03 1.106171023804688236e+00 2.712058023072657420e+00 2.203589359935563596e+00 2.513881609718698229e+00 -1.710731293605253356e+01
8.764857799839429961e-03 1.106532845720889169e+00 2.711171215207394791e+00 2.206869079055772342e+00 2.516035961139693633e+00 -1.715113091645188703e+01
8.769485033719466929e-03 1.106895833107341298e+00 2.710282133394818604e+00 2.210154570478449099e+00 2.518193581616801069e+00 -1.719500665317412214e+01
8.774119465914819241e-03 1.107259990981898756e+00 2.709390770400412318e+00 2.213445840562433098e+00 2.520354507296868274e+00 -1.723894008432169400e+01
8.778761183793537190e-03 1.107625324404026612e+00 2.708497118928002489e+00 2.216742895565340099e+00 2.522518833354271184e+00 -1.728293115113266865e+01
8.783410273878760124e-03 1.107991838431264364e+00 2.707601171726599087e+00 2.220045741817795015e+00 2.524686536643777401e+00 -1.732697978383731652e+01
8.788066824099985061e-03 1.108359538161238556e+00 2.706702921487896596e+00 2.223354385555665669e+00 2.526857645837017774e+00 -1.737108591517761269e+01
8.792730923116580041e-03 1.108728428719039760e+00 2.705802360877519241e+00 2.226668832970572609e+00 2.529032189297433675e+00 -1.741524947624927933e+01
8.797402660325826310e-03 1.109098515257383122e+00 2.704899482534970812e+00 2.229989090209357983e+00 2.531210195007984609e+00 -1.745947039648056531e+01
8.802082125870977838e-03 1.109469802956766671e+00 2.703994279073589801e+00 2.233315163373562839e+00 2.533391690492206472e+00 -1.750374860361046458e+01
8.806769410649306976e-03 1.109842297025630087e+00 2.703086743080507670e+00 2.236647058518897779e+00 2.535576702728673304e+00 -1.754808402366590769e+01
8.811464606320163970e-03 1.110216002700513904e+00 2.702176867116609760e+00 2.239984781654715817e+00 2.537765258067388174e+00 -1.759247658093923761e+01
8.816167805313015679e-03 1.110590925246219163e+00 2.701264643716494440e+00 2.243328338743485251e+00 2.539957382142561393e+00 -1.763692619796499272e+01
8.820879101104172129e-03 1.110967069971398269e+00 2.700350065350932915e+00 2.246677735637845785e+00 2.542153160642729226e+00 -1.768143280042837162e+01
8.825598587696497840e-03 1.111344442198313187e+00 2.699433124500807857e+00 2.250032978202829437e+00 2.544352618766291485e+00 -1.772599630740636911e+01
8.830326359813294931e-03 1.111723047273730280e+00 2.698513813630900593e+00 2.253394072272156379e+00 2.546555764081433804e+00 -1.777061663479361187e+01
8.835062513087675942e-03 1.112102890579484749e+00 2.697592125164593568e+00 2.256761023605585503e+00 2.548762627350891208e+00 -1.781529369860028567e+01
8.839807143967719563e-03 1.112483977526722123e+00 2.696668051498242402e+00 2.260133837912289501e+00 2.550973238992531034e+00 -1.786002741303053298e+01
8.844560349724741796e-03 1.112866313556067466e+00 2.695741585001131924e+00 2.263512520850280207e+00 2.553187629000980952e+00 -1.790481769045992166e+01
8.849322228461546300e-03 1.113249904137799451e+00 2.694812718015429986e+00 2.266897078025833068e+00 2.555405826867305663e+00 -1.794966444141184070e+01
8.854092879120702489e-03 1.113634754772018454e+00 2.693881442856150166e+00 2.270287514992909372e+00 2.557627861485151755e+00 -1.799456757453258859e+01
8.858872401492799351e-03 1.114020870988820855e+00 2.692947751811110013e+00 2.273683837252580275e+00 2.559853761067617750e+00 -1.803952699656758085e+01
8.863660896549050913e-03 1.114408258357288961e+00 2.692011637119593015e+00 2.277086050216404534e+00 2.562083586924589707e+00 -1.808454261512484251e+01
8.868458467264367026e-03 1.114796922507744537e+00 2.691073090919084976e+00 2.280494159115306285e+00 2.564317517433435167e+00 -1.812961434560920893e+01
8.873265214970624606e-03 1.115186869032578576e+00 2.690132105485147473e+00 2.283908169405179489e+00 2.566555466859290036e+00 -1.817474207979121914e+01
8.878081243036952883e-03 1.115578103586328362e+00 2.689188672989982987e+00 2.287328086358236146e+00 2.568797469479052076e+00 -1.821992571739584932e+01
8.882906655725735304e-03 1.115970631854479089e+00 2.688242785578245808e+00 2.290753915190482104e+00 2.571043558610793589e+00 -1.826516515614033764e+01
8.887741558200603145e-03 1.116364459553628841e+00 2.687294435367040268e+00 2.294185661061169057e+00 2.573293766473779165e+00 -1.831046029170450495e+01
8.892586056534411768e-03 1.116759592431652903e+00 2.686343614445921180e+00 2.297623329072252751e+00 2.575548124035341058e+00 -1.835581101769922796e+01
8.897440257717223813e-03 1.117156036267869190e+00 2.685390314876897389e+00 2.301066924267847646e+00 2.577806660862238974e+00 -1.840121722563529971e+01
8.902304269664275058e-03 1.117553796873203442e+00 2.684434528694440214e+00 2.304516451633681573e+00 2.580069404969695501e+00 -1.844667880489168255e+01
